"78",0.72,1.0,0.38,0.88,0.02,0.57,0.0,0.19,0.51,0.0,1.0,0.2,0.55,0.34,0.12,0.07,6
"79",0.26,0.79,0.69,1.0,0.92,0.85,0.56,0.56,0.9,0.42,1.0,0.15,0.51,0.0,0.0,0.02,3
"80",0.08,0.77,0.47,1.0,1.0,0.96,0.71,0.66,1.0,0.46,0.99,0.13,0.46,0.0,0.0,0.13,3
"81",0.31,0.73,0.55,1.0,0.55,0.53,0.33,0.14,0.0,0.0,0.3,0.11,0.65,0.01,1.0,0.01,2
"82",0.46,1.0,0.21,0.85,0.0,0.6,0.24,0.42,0.68,0.44,1.0,0.49,0.76,0.25,0.58,0.0,4
"83",0.41,0.69,0.76,1.0,0.73,0.81,0.57,0.39,0.46,0.0,0.0,0.1,0.5,0.09,1.0,0.1,1
"84",0.32,1.0,0.12,0.76,0.0,0.48,0.01,0.21,0.39,0.0,1.0,0.09,0.64,0.21,0.18,0.03,6
"85",0.16,0.9,0.09,0.61,0.5,0.35,0.23,0.0,0.05,0.35,0.0,0.81,0.48,0.97,1.0,1.0,5
"86",0.21,0.88,0.0,0.57,0.88,0.58,0.88,0.18,0.15,0.0,0.08,0.42,0.12,0.83,1.0,1.0,5
"87",0.0,1.0,0.54,0.98,0.91,0.85,0.71,0.52,0.62,0.17,0.74,0.0,1.0,0.32,0.42,0.37,7
"88",0.47,0.93,0.01,0.67,0.0,0.16,0.53,0.0,1.0,0.32,0.95,0.81,0.42,1.0,0.07,0.62,0
"89",0.38,0.51,0.08,0.66,0.0,0.19,0.42,0.0,0.87,0.26,1.0,0.71,0.61,1.0,0.16,0.84,0
"90",0.95,0.92,0.5,1.0,0.21,0.77,0.74,0.87,1.0,0.86,0.69,0.56,0.37,0.26,0.0,0.0,9
"91",0.18,0.88,0.02,0.54,0.4,0.25,0.02,0.0,0.0,0.3,0.2,0.7,0.45,1.0,1.0,0.93,5
"92",0.39,1.0,0.23,0.82,0.0,0.52,0.01,0.21,0.48,0.0,1.0,0.16,0.7,0.42,0.06,0.55,6
"93",0.22,1.0,0.01,0.66,0.0,0.33,0.5,0.32,1.0,0.36,0.82,0.63,0.77,0.3,0.71,0.0,4
"94",0.03,0.96,0.53,1.0,0.81,0.68,0.83,0.28,0.72,0.0,1.0,0.34,0.51,0.41,0.0,0.43,7
"95",0.0,0.65,0.38,0.79,0.62,1.0,0.72,0.86,0.77,0.65,0.79,0.43,0.83,0.21,1.0,0.0,1
"96",0.19,0.81,0.0,0.41,0.12,0.0,0.54,0.01,0.88,0.29,1.0,0.71,0.72,1.0,0.31,0.91,0
"97",0.0,0.6,0.38,0.8,0.8,1.0,1.0,0.92,0.8,0.69,0.65,0.46,0.55,0.23,0.55,0.0,1
"98",0.4,0.72,0.16,0.5,0.96,0.69,0.7,1.0,0.0,0.73,0.65,0.57,1.0,0.47,0.94,0.0,9
"99",1.0,1.0,0.63,0.78,0.28,0.53,0.0,0.27,0.04,0.0,0.6,0.01,0.78,0.22,0.24,0.21,6
"100",0.33,0.58,0.19,0.9,0.78,1.0,0.91,0.62,0.51,0.28,0.0,0.02,0.37,0.01,1.0,0.0,2
"101",0.14,0.91,0.09,0.52,0.28,0.1,0.74,0.0,1.0,0.38,0.86,0.81,0.43,1.0,0.0,0.8,0
"102",0.2,0.85,0.62,1.0,0.71,0.72,0.45,0.52,0.98,0.47,1.0,0.17,0.53,0.0,0.0,0.0,3
"103",0.09,1.0,0.0,0.66,0.2,0.25,0.61,0.0,1.0,0.21,0.93,0.64,0.54,0.91,0.09,0.76,0
"104",0.42,0.83,0.6,0.53,0.89,0.11,0.13,0.0,0.0,0.33,0.77,0.57,1.0,0.92,0.18,1.0,8
"105",0.04,0.63,0.12,0.15,0.52,0.0,0.92,0.15,1.0,0.63,0.72,1.0,0.28,0.97,0.0,0.62,0
"106",0.38,0.94,0.9,1.0,0.94,0.79,0.59,0.57,0.68,0.33,1.0,0.12,0.54,0.0,0.0,0.01,3
"107",0.22,0.55,0.1,0.6,0.0,0.18,0.46,0.0,0.89,0.28,1.0,0.7,0.68,1.0,0.29,0.69,0
"108",0.27,1.0,0.0,0.58,0.12,0.05,0.62,0.0,1.0,0.39,0.97,0.91,0.48,0.97,0.18,0.53,0
"109",0.43,0.94,0.15,0.66,0.52,0.38,0.2,0.0,0.05,0.35,0.0,0.83,0.42,1.0,1.0,0.98,5
"110",0.0,0.87,0.37,1.0,0.19,0.7,0.05,0.42,0.88,0.49,1.0,0.58,0.84,0.28,0.88,0.0,4
"111",0.73,0.98,0.35,1.0,0.0,0.59,0.0,0.13,0.71,0.08,1.0,0.45,0.29,0.41,0.09,0.0,6
"112",0.15,0.73,0.0,0.34,0.3,0.0,0.81,0.01,1.0,0.38,0.87,0.78,0.44,1.0,0.16,0.68,0
"113",0.85,1.0,0.3,0.84,0.05,0.54,0.0,0.22,0.48,0.0,1.0,0.21,0.66,0.47,0.0,0.37,6
"114",0.0,0.88,0.24,0.68,0.76,0.33,0.43,0.0,0.29,0.32,0.84,0.66,1.0,1.0,0.08,0.89,8
"115",0.5,0.97,0.72,0.68,1.0,1.0,0.42,0.86,0.93,0.72,0.89,0.48,0.7,0.07,0.0,0.0,9
"116",0.42,1.0,0.09,0.79,0.0,0.46,0.48,0.31,1.0,0.46,0.89,0.52,0.46,0.3,0.19,0.0,4
"117",0.07,1.0,0.0,0.56,0.51,0.37,0.39,0.0,0.09,0.15,0.05,0.62,0.42,0.92,1.0,0.96,5
"118",1.0,0.77,0.92,1.0,0.49,0.76,0.18,0.48,0.0,0.15,0.38,0.0,0.75,0.23,0.29,0.27,6
"119",0.44,0.66,0.67,1.0,0.8,0.62,0.47,0.25,0.05,0.0,0.0,0.03,0.5,0.04,1.0,0.07,2
"120",0.37,1.0,0.48,0.57,0.74,0.97,0.27,0.97,0.8,0.68,1.0,0.26,0.49,0.0,0.0,0.22,9
"121",1.0,0.89,0.4,0.83,0.63,0.4,0.84,0.0,0.0,0.07,0.53,0.53,0.8,1.0,0.03,0.78,8
"122",0.45,0.93,0.0,0.6,0.75,0.69,0.89,0.29,0.19,0.0,0.15,0.43,0.26,0.93,1.0,1.0,5
"123",0.45,1.0,0.1,0.67,0.07,0.16,0.56,0.0,1.0,0.31,0.91,0.79,0.38,0.95,0.0,0.61,0
"124",0.13,0.68,0.15,0.3,0.42,0.0,0.86,0.19,1.0,0.56,0.84,0.9,0.33,1.0,0.0,0.73,0
"125",0.49,0.83,0.08,0.57,0.0,0.17,0.51,0.0,0.93,0.28,1.0,0.7,0.61,1.0,0.08,0.86,0
"126",0.16,1.0,0.0,0.78,0.05,0.54,0.41,0.32,0.93,0.39,1.0,0.48,0.91,0.24,0.89,0.0,4
"127",0.22,0.93,0.0,0.95,0.5,0.97,1.0,1.0,0.67,0.81,0.43,0.56,0.28,0.28,0.3,0.0,7
"128",0.52,0.91,0.72,1.0,0.87,0.7,0.57,0.43,1.0,0.45,0.9,0.15,0.43,0.0,0.0,0.12,3
"129",0.96,1.0,0.52,0.95,0.48,0.76,0.96,0.98,1.0,0.85,0.71,0.54,0.39,0.25,0.0,0.0,9
"130",0.29,0.73,0.56,1.0,0.68,0.71,0.45,0.38,0.11,0.12,0.0,0.08,0.5,0.06,1.0,0.0,2
"131",0.14,0.94,0.04,0.63,0.43,0.36,0.36,0.0,0.1,0.27,0.0,0.72,0.47,0.92,1.0,1.0,5
"132",0.53,0.87,0.32,0.47,0.98,0.64,0.69,1.0,0.58,0.69,1.0,0.61,0.71,0.03,0.0,0.0,9
"133",0.68,1.0,0.24,0.83,0.0,0.41,0.13,0.0,0.6,0.03,0.99,0.3,1.0,0.71,0.55,0.89,0
"134",1.0,0.98,0.6,1.0,0.29,0.73,0.1,0.41,0.06,0.06,0.46,0.0,0.46,0.27,0.0,0.3,6
"135",1.0,0.7,0.58,1.0,0.1,0.75,0.0,0.24,0.48,0.0,1.0,0.19,0.97,0.68,0.45,0.81,0
"136",0.84,1.0,0.59,0.99,0.16,0.72,0.0,0.42,0.2,0.12,1.0,0.0,0.94,0.22,0.04,0.27,6
"137",1.0,1.0,0.53,0.81,0.25,0.54,0.11,0.25,0.38,0.0,0.99,0.08,0.65,0.29,0.0,0.25,6
"138",0.0,0.42,0.3,0.56,0.59,0.72,0.86,0.94,1.0,1.0,0.8,0.68,0.62,0.35,0.53,0.0,1
"139",0.67,1.0,0.3,0.9,0.0,0.57,0.41,0.4,1.0,0.53,0.98,0.67,0.66,0.34,0.4,0.0,4
"140",0.73,0.85,0.31,0.65,0.0,0.0,0.52,0.09,1.0,0.57,0.82,1.0,0.81,0.78,0.38,0.25,0
"141",0.28,0.82,0.0,0.39,0.3,0.0,0.8,0.05,1.0,0.54,0.7,0.99,0.22,1.0,0.07,0.5,0
"142",0.86,1.0,0.48,0.79,0.13,0.52,0.0,0.22,0.45,0.0,1.0,0.16,0.76,0.4,0.06,0.35,6
"143",0.4,0.79,0.61,1.0,0.78,0.72,0.46,0.41,0.0,0.16,0.01,0.05,0.61,0.01,1.0,0.0,2
"144",1.0,0.88,0.69,1.0,0.2,0.84,0.7,0.86,0.93,0.71,0.7,0.44,0.38,0.19,0.0,0.0,9
"145",0.3,0.98,0.16,0.6,0.53,0.28,0.46,0.0,0.13,0.29,0.0,0.68,0.27,0.95,1.0,1.0,5
"146",0.02,0.78,0.46,0.99,1.0,1.0,0.77,0.76,0.94,0.38,0.94,0.0,0.41,0.03,0.0,0.28,3
"147",0.0,0.42,0.34,0.57,0.64,0.79,0.95,1.0,1.0,0.85,0.81,0.57,0.62,0.28,0.45,0.0,1
"148",0.19,1.0,0.04,0.77,0.0,0.51,0.46,0.36,1.0,0.47,0.96,0.49,0.87,0.23,0.77,0.0,4
"149",0.03,0.66,0.16,1.0,0.27,0.69,0.14,0.32,0.0,0.0,0.33,0.05,0.67,0.1,1.0,0.11,2
"150",0.47,1.0,0.4,0.82,0.18,0.49,0.0,0.19,0.53,0.2,0.92,0.34,0.94,0.35,1.0,0.0,4
"151",0.29,0.38,0.61,0.6,0.92,0.83,1.0,1.0,0.73,0.76,0.49,0.5,0.25,0.25,0.0,0.0,1
"152",0.0,0.63,0.41,0.77,0.79,0.94,1.0,1.0,0.85,0.74,0.75,0.48,0.71,0.22,0.82,0.0,1
"153",0.0,0.52,0.52,0.83,0.97,1.0,0.91,0.55,0.84,0.1,0.21,0.0,0.21,0.07,1.0,0.07,1
"154",0.65,1.0,0.24,0.84,0.0,0.48,0.09,0.1,0.61,0.0,1.0,0.24,0.58,0.47,0.02,0.46,6
"155",0.88,0.8,0.12,0.8,1.0,1.0,1.0,0.91,0.65,0.68,0.29,0.46,0.06,0.23,0.0,0.0,1
"156",0.13,0.8,0.53,0.71,1.0,1.0,0.23,0.99,0.0,0.71,0.81,0.74,0.74,0.4,0.47,0.0,9
"157",0.0,0.79,0.51,0.59,1.0,0.29,0.51,0.0,0.22,0.26,0.51,0.6,0.73,0.94,0.09,1.0,8
"158",0.72,1.0,0.38,0.84,0.13,0.63,0.0,0.4,0.4,0.28,0.88,0.31,1.0,0.22,0.84,0.0,4
"159",0.0,1.0,0.67,1.0,0.86,0.72,0.56,0.37,0.34,0.0,0.06,0.33,0.32,0.45,1.0,0.46,7
"160",0.37,0.84,0.69,1.0,0.96,0.87,0.55,0.61,0.88,0.38,1.0,0.09,0.51,0.0,0.0,0.03,3
"161",0.0,1.0,0.73,0.97,0.95,0.8,1.0,0.64,0.95,0.48,0.82,0.31,0.64,0.15,0.23,0.0,1
"162",0.0,0.59,0.77,0.74,1.0,1.0,0.17,0.93,0.07,0.71,0.82,0.68,0.45,0.35,0.2,0.0,9
"163",0.02,0.85,0.31,1.0,0.76,0.74,0.62,0.37,0.47,0.0,1.0,0.08,0.68,0.3,0.0,0.41,7
"164",0.13,1.0,0.0,0.76,0.28,0.53,0.94,0.56,1.0,0.76,0.93,0.66,0.94,0.33,0.91,0.0,4
"165",0.21,0.75,0.4,1.0,0.85,0.94,0.67,0.63,1.0,0.43,0.95,0.11,0.47,0.0,0.0,0.13,3
"166",0.48,1.0,0.15,0.83,0.0,0.39,0.23,0.01,0.71,0.0,1.0,0.34,0.86,0.77,0.44,0.98,0
"167",0.24,1.0,1.0,0.99,0.93,0.78,0.64,0.48,0.39,0.17,0.19,0.0,0.0,0.31,0.72,0.38,7
"168",0.45,0.85,0.93,1.0,1.0,0.98,0.48,0.88,0.07,0.62,0.48,0.48,0.48,0.18,0.0,0.0,5
"169",0.54,0.93,0.0,0.88,0.54,0.46,0.7,0.0,0.05,0.09,0.54,0.52,1.0,0.96,0.07,1.0,8
"170",0.46,0.83,0.87,1.0,1.0,0.79,0.75,0.54,0.9,0.36,1.0,0.13,0.49,0.0,0.0,0.12,3
"171",0.84,1.0,0.46,0.98,0.13,0.6,0.0,0.19,0.53,0.0,1.0,0.32,0.33,0.36,0.1,0.04,6
"172",0.26,0.74,0.19,0.49,0.64,0.21,0.2,0.0,0.01,0.25,0.0,0.64,0.45,0.87,1.0,1.0,5
"173",0.39,0.62,0.78,0.88,0.79,1.0,0.57,0.64,0.38,0.3,0.0,0.0,0.34,0.04,1.0,0.0,1
"174",0.14,1.0,0.01,0.54,0.51,0.47,0.36,0.0,0.0,0.14,0.06,0.71,0.42,0.93,1.0,0.97,5
"175",0.0,0.65,0.43,0.76,0.93,0.96,1.0,1.0,0.71,0.75,0.48,0.5,0.26,0.25,0.05,0.0,1
"176",0.0,0.7,0.53,0.88,0.64,1.0,0.62,0.78,0.7,0.57,0.83,0.36,1.0,0.14,0.98,0.0,1
"177",0.0,0.67,0.16,0.8,0.64,1.0,0.85,0.99,0.85,0.74,0.89,0.49,0.95,0.24,1.0,0.0,1
"178",0.88,0.99,0.45,0.82,0.78,0.75,0.9,1.0,1.0,0.68,0.93,0.36,0.59,0.09,0.0,0.0,9
"179",0.3,1.0,0.16,0.84,0.0,0.51,0.28,0.26,0.8,0.33,1.0,0.65,0.79,0.34,0.68,0.0,4
"180",0.24,1.0,0.14,0.55,0.72,0.52,0.54,0.0,0.08,0.02,0.0,0.58,0.35,0.95,1.0,0.99,5
"181",0.0,0.78,0.18,0.96,0.59,0.95,1.0,1.0,0.86,0.82,0.66,0.56,0.52,0.29,0.47,0.0,7
"182",0.0,0.91,0.46,1.0,0.85,0.8,0.91,0.4,0.88,0.0,0.99,0.22,1.0,0.52,0.5,0.49,7
"183",0.21,0.92,0.85,1.0,0.9,0.67,0.67,0.34,0.49,0.0,0.0,0.26,0.27,0.43,1.0,0.42,7
"184",0.31,0.95,0.05,0.61,0.0,0.23,0.32,0.0,0.77,0.18,1.0,0.51,0.82,0.85,0.37,1.0,0
"185",0.19,0.73,0.54,0.91,1.0,1.0,0.99,0.78,0.86,0.52,0.78,0.26,0.43,0.08,0.0,0.0,3
"186",0.98,1.0,0.52,0.77,0.18,0.52,0.0,0.25,0.25,0.0,1.0,0.05,0.97,0.29,0.23,0.22,6
"187",0.79,0.74,0.21,0.67,0.15,0.92,0.71,1.0,1.0,0.75,0.73,0.45,0.36,0.18,0.0,0.0,9
"188",1.0,1.0,0.59,0.79,0.26,0.54,0.02,0.28,0.01,0.0,0.58,0.0,0.58,0.21,0.0,0.19,6
"189",0.19,0.86,0.35,0.72,0.95,0.94,0.0,1.0,0.6,0.78,1.0,0.52,0.67,0.26,0.26,0.0,9
"190",0.16,0.59,0.0,0.31,0.31,0.0,0.78,0.15,1.0,0.55,0.87,0.98,0.4,1.0,0.06,0.67,0
"191",0.83,0.86,0.44,1.0,0.0,0.74,0.58,0.67,1.0,0.94,0.89,0.63,0.77,0.31,0.75,0.0,9
"192",0.0,0.97,0.43,1.0,0.58,0.62,0.41,0.17,0.26,0.0,0.08,0.36,0.54,0.34,1.0,0.33,7
"193",0.0,0.7,0.63,0.8,0.9,1.0,1.0,0.89,1.0,0.67,0.92,0.44,0.84,0.22,0.71,0.0,1
"194",0.3,1.0,0.04,0.67,0.0,0.24,0.3,0.0,0.66,0.11,0.95,0.41,1.0,0.82,0.64,0.93,0
"195",1.0,0.96,0.71,1.0,0.42,0.79,0.49,0.56,0.91,0.51,0.82,0.16,0.42,0.0,0.0,0.01,5
"196",0.47,1.0,0.19,0.67,0.0,0.3,0.2,0.0,0.68,0.05,1.0,0.33,0.91,0.72,0.5,0.88,0
"197",1.0,1.0,0.64,0.98,0.26,0.85,0.36,0.63,0.76,0.58,0.75,0.24,0.42,0.01,0.0,0.0,5
"198",0.29,0.47,0.59,0.71,1.0,1.0,0.9,0.81,0.74,0.5,0.66,0.18,0.0,0.0,0.99,0.07,1
"199",0.89,0.87,0.38,1.0,0.17,0.78,0.8,0.77,1.0,0.76,0.92,0.34,0.61,0.0,0.0,0.04,9
"200",0.67,1.0,0.36,0.82,0.0,0.6,0.05,0.37,0.66,0.38,1.0,0.5,0.73,0.25,0.56,0.0,4
"201",0.53,1.0,0.23,0.77,0.0,0.57,0.74,0.66,1.0,0.79,0.7,0.85,0.44,0.42,0.16,0.0,4
"202",0.27,1.0,0.0,0.74,0.4,0.54,1.0,0.59,0.84,0.91,0.57,0.64,0.43,0.32,0.33,0.0,4
